STATION,LINENAME,DATE,HOUR,ENTRIES,EXITS,CROWD_LEVEL
R16,N,07/27/2025,23,186,168,3
R16,N,07/28/2025,0,141,118,5
R16,N,07/28/2025,1,169,95,3
R16,N,07/28/2025,2,163,154,3
R16,N,07/28/2025,3,158,126,3
R16,N,07/28/2025,4,199,127,3
R16,N,07/28/2025,5,199,113,2
R16,N,07/28/2025,6,186,104,3
R16,N,07/28/2025,7,776,480,3
R16,N,07/28/2025,8,764,486,3
R16,N,07/28/2025,9,804,466,3
R16,N,07/28/2025,10,500,365,3
R16,N,07/28/2025,11,549,378,3
R16,N,07/28/2025,12,511,413,3
R16,N,07/28/2025,13,483,397,3
R16,N,07/28/2025,14,485,428,3
R16,N,07/28/2025,15,485,377,3
R16,N,07/28/2025,16,528,415,3
R16,N,07/28/2025,17,437,839,3
R16,N,07/28/2025,18,467,773,5
R16,N,07/28/2025,19,522,820,4
R16,N,07/28/2025,20,163,132,3
R16,N,07/28/2025,21,112,102,2
R16,N,07/28/2025,22,203,138,3
R16,N,07/28/2025,23,196,168,4
R16,N,07/29/2025,0,121,103,2
R16,N,07/29/2025,1,159,139,3
R16,N,07/29/2025,2,192,122,3
R16,N,07/29/2025,3,199,132,3
R16,N,07/29/2025,4,151,133,3
R16,N,07/29/2025,5,139,137,3
R16,N,07/29/2025,6,115,129,5
R16,N,07/29/2025,7,805,470,3
R16,N,07/29/2025,8,766,441,3
R16,N,07/29/2025,9,809,475,3
R16,N,07/29/2025,10,532,397,3
R16,N,07/29/2025,11,503,420,3
R16,N,07/29/2025,12,476,405,3
R16,N,07/29/2025,13,545,385,3
R16,N,07/29/2025,14,546,423,3
R16,N,07/29/2025,15,510,431,3
R16,N,07/29/2025,16,502,403,3
R16,N,07/29/2025,17,493,798,2
R16,N,07/29/2025,18,504,826,5
R16,N,07/29/2025,19,470,826,3
R16,N,07/29/2025,20,182,104,3
R16,N,07/29/2025,21,204,119,3
R16,N,07/29/2025,22,168,115,4
R16,N,07/29/2025,23,161,138,4
R16,Q,06/29/2025,0,151,133,5
R16,Q,06/29/2025,1,173,168,2
R16,Q,06/29/2025,2,144,145,5
R16,Q,06/29/2025,3,117,97,2
R16,Q,06/29/2025,4,201,138,3
R16,Q,06/29/2025,5,195,112,2
R16,Q,06/29/2025,6,139,165,3
R16,Q,06/29/2025,7,792,484,5
R16,Q,06/29/2025,8,789,452,3
R16,Q,06/29/2025,9,759,501,3
R16,Q,06/29/2025,10,495,396,5
R16,Q,06/29/2025,11,476,417,3
R16,Q,06/29/2025,12,493,404,3
R16,Q,06/29/2025,13,477,380,3
R16,Q,06/29/2025,14,540,380,2
R16,Q,06/29/2025,15,544,428,3
R16,Q,06/29/2025,16,456,374,3
R16,Q,06/29/2025,17,452,783,3
R16,Q,06/29/2025,18,483,782,3
R16,Q,06/29/2025,19,492,815,5
R16,Q,06/29/2025,20,170,141,3
R16,Q,06/29/2025,21,190,135,3
R16,Q,06/29/2025,22,157,143,3
R16,Q,06/29/2025,23,120,118,2
R16,Q,06/30/2025,0,189,89,3
R16,Q,06/30/2025,1,192,168,3
R16,Q,06/30/2025,2,125,89,2
R16,Q,06/30/2025,3,141,144,3
R16,Q,06/30/2025,4,120,152,2
R16,Q,06/30/2025,5,189,165,3
R16,Q,06/30/2025,6,155,133,3
R16,Q,06/30/2025,7,783,499,3
R16,Q,06/30/2025,8,761,512,3
R16,Q,06/30/2025,9,796,488,3
R16,Q,06/30/2025,10,496,392,3
R16,Q,06/30/2025,11,451,368,2
R16,Q,06/30/2025,12,482,375,4
R16,Q,06/30/2025,13,453,398,2
R16,Q,06/30/2025,14,520,420,3
R16,Q,06/30/2025,15,535,429,3
R16,Q,06/30/2025,16,525,408,3
R16,Q,06/30/2025,17,470,779,3
R16,Q,06/30/2025,18,498,815,3
R16,Q,06/30/2025,19,501,809,3
R16,Q,06/30/2025,20,172,103,3
R16,Q,06/30/2025,21,175,142,3
R16,Q,06/30/2025,22,157,110,3
R16,Q,06/30/2025,23,153,118,3
R16,Q,07/01/2025,0,176,160,3
R16,Q,07/01/2025,1,125,134,3
R16,Q,07/01/2025,2,196,153,3
R16,Q,07/01/2025,3,168,161,3
R16,Q,07/01/2025,4,117,115,2
R16,Q,07/01/2025,5,177,117,3
R16,Q,07/01/2025,6,145,161,3
R16,Q,07/01/2025,7,825,450,3
R16,Q,07/01/2025,8,762,470,3
R16,Q,07/01/2025,9,810,495,4
R16,Q,07/01/2025,10,492,372,4
R16,Q,07/01/2025,11,456,374,3
R16,Q,07/01/2025,12,528,402,3
R16,Q,07/01/2025,13,498,366,2
R16,Q,07/01/2025,14,533,377,3
R16,Q,07/01/2025,15,548,429,3
R16,Q,07/01/2025,16,499,396,3
R16,Q,07/01/2025,17,438,792,3
R16,Q,07/01/2025,18,454,776,5
R16,Q,07/01/2025,19,461,787,3
R16,Q,07/01/2025,20,126,95,4
R16,Q,07/01/2025,21,116,111,3
R16,Q,07/01/2025,22,189,99,3
R16,Q,07/01/2025,23,134,120,3
R16,Q,07/02/2025,0,183,121,3
R16,Q,07/02/2025,1,126,94,2
R16,Q,07/02/2025,2,208,159,3
R16,Q,07/02/2025,3,150,153,3
R16,Q,07/02/2025,4,117,125,5
R16,Q,07/02/2025,5,135,136,3
R16,Q,07/02/2025,6,153,139,5
R16,Q,07/02/2025,7,797,508,4
R16,Q,07/02/2025,8,760,497,3
R16,Q,07/02/2025,9,792,497,4
R16,Q,07/02/2025,10,494,392,2
R16,Q,07/02/2025,11,489,376,4
R16,Q,07/02/2025,12,498,415,3
R16,Q,07/02/2025,13,477,393,3
R16,Q,07/02/2025,14,533,366,3
R16,Q,07/02/2025,15,508,418,2
R16,Q,07/02/2025,16,539,440,3
R16,Q,07/02/2025,17,474,784,3
R16,Q,07/02/2025,18,431,806,3
R16,Q,07/02/2025,19,454,760,2
R16,Q,07/02/2025,20,124,93,1
R16,Q,07/02/2025,21,176,88,3
R16,Q,07/02/2025,22,178,140,3
R16,Q,07/02/2025,23,132,90,2
R16,Q,07/03/2025,0,127,91,2
R16,Q,07/03/2025,1,139,121,3
R16,Q,07/03/2025,2,147,129,3
R16,Q,07/03/2025,3,134,112,3
R16,Q,07/03/2025,4,174,160,4
R16,Q,07/03/2025,5,162,122,3
R16,Q,07/03/2025,6,133,159,5
R16,Q,07/03/2025,7,825,455,3
R16,Q,07/03/2025,8,772,440,3
R16,Q,07/03/2025,9,778,441,3
R16,Q,07/03/2025,10,475,399,3
R16,Q,07/03/2025,11,455,384,3
R16,Q,07/03/2025,12,543,363,3
R16,Q,07/03/2025,13,500,398,3
R16,Q,07/03/2025,14,501,431,3
R16,Q,07/03/2025,15,489,405,3
R16,Q,07/03/2025,16,543,435,4
R16,Q,07/03/2025,17,492,807,3
R16,Q,07/03/2025,18,488,839,4
R16,Q,07/03/2025,19,441,839,2
R16,Q,07/03/2025,20,159,106,3
R16,Q,07/03/2025,21,117,168,3
R16,Q,07/03/2025,22,162,154,3
R16,Q,07/03/2025,23,170,120,4
R16,Q,07/04/2025,0,158,164,3
R16,Q,07/04/2025,1,201,147,3
R16,Q,07/04/2025,2,166,133,3
R16,Q,07/04/2025,3,112,159,3
R16,Q,07/04/2025,4,176,159,3
R16,Q,07/04/2025,5,116,144,3
R16,Q,07/04/2025,6,150,106,3
R16,Q,07/04/2025,7,783,449,2
R16,Q,07/04/2025,8,773,451,3
R16,Q,07/04/2025,9,755,476,2
R16,Q,07/04/2025,10,465,428,2
R16,Q,07/04/2025,11,513,440,3
R16,Q,07/04/2025,12,525,389,4
R16,Q,07/04/2025,13,462,418,4
R16,Q,07/04/2025,14,516,440,3
R16,Q,07/04/2025,15,538,373,3
R16,Q,07/04/2025,16,488,377,3
R16,Q,07/04/2025,17,436,795,3
R16,Q,07/04/2025,18,473,818,3
R16,Q,07/04/2025,19,520,789,5
R16,Q,07/04/2025,20,203,140,3
R16,Q,07/04/2025,21,175,142,2
R16,Q,07/04/2025,22,197,118,4
R16,Q,07/04/2025,23,164,160,5
R16,Q,07/05/2025,0,132,88,2
R16,Q,07/05/2025,1,139,112,3
R16,Q,07/05/2025,2,207,142,3
R16,Q,07/05/2025,3,176,145,2
R16,Q,07/05/2025,4,139,96,2
R16,Q,07/05/2025,5,126,154,3
R16,Q,07/05/2025,6,198,141,3
R16,Q,07/05/2025,7,764,445,3
R16,Q,07/05/2025,8,757,464,3
R16,Q,07/05/2025,9,760,475,3
R16,Q,07/05/2025,10,523,383,4
R16,Q,07/05/2025,11,475,390,3
R16,Q,07/05/2025,12,453,396,5
R16,Q,07/05/2025,13,478,363,3
R16,Q,07/05/2025,14,457,440,4
R16,Q,07/05/2025,15,476,420,3
R16,Q,07/05/2025,16,461,432,3
R16,Q,07/05/2025,17,504,826,4
R16,Q,07/05/2025,18,476,777,3
R16,Q,07/05/2025,19,433,813,3
R16,Q,07/05/2025,20,148,147,3
R16,Q,07/05/2025,21,200,164,3
R16,Q,07/05/2025,22,196,130,2
R16,Q,07/05/2025,23,199,157,3
R16,Q,07/06/2025,0,185,104,3
R16,Q,07/06/2025,1,168,112,3
R16,Q,07/06/2025,2,187,155,3
R16,Q,07/06/2025,3,152,135,3
R16,Q,07/06/2025,4,129,163,3
R16,Q,07/06/2025,5,198,164,3
R16,Q,07/06/2025,6,133,121,3
R16,Q,07/06/2025,7,827,489,4
R16,Q,07/06/2025,8,757,495,3
R16,Q,07/06/2025,9,775,479,3
R16,Q,07/06/2025,10,496,396,3
R16,Q,07/06/2025,11,477,407,4
R16,Q,07/06/2025,12,522,435,3
R16,Q,07/06/2025,13,533,419,3
R16,Q,07/06/2025,14,467,390,3
R16,Q,07/06/2025,15,502,360,3
R16,Q,07/06/2025,16,496,404,3
R16,Q,07/06/2025,17,528,765,3
R16,Q,07/06/2025,18,480,818,3
R16,Q,07/06/2025,19,466,779,5
R16,Q,07/06/2025,20,111,124,1
R16,Q,07/06/2025,21,178,127,2
R16,Q,07/06/2025,22,113,133,3
R16,Q,07/06/2025,23,111,88,1
R16,Q,07/07/2025,0,149,105,3
R16,Q,07/07/2025,1,204,130,3
R16,Q,07/07/2025,2,174,98,3
R16,Q,07/07/2025,3,141,156,3
R16,Q,07/07/2025,4,200,157,3
R16,Q,07/07/2025,5,186,127,3
R16,Q,07/07/2025,6,136,132,3
R16,Q,07/07/2025,7,768,498,3
R16,Q,07/07/2025,8,804,455,3
R16,Q,07/07/2025,9,786,494,3
R16,Q,07/07/2025,10,510,421,3
R16,Q,07/07/2025,11,459,421,5
R16,Q,07/07/2025,12,534,423,3
R16,Q,07/07/2025,13,497,372,5
R16,Q,07/07/2025,14,535,433,5
R16,Q,07/07/2025,15,516,427,3
R16,Q,07/07/2025,16,516,437,4
R16,Q,07/07/2025,17,513,777,3
R16,Q,07/07/2025,18,456,762,3
R16,Q,07/07/2025,19,506,776,3
R16,Q,07/07/2025,20,133,108,3
R16,Q,07/07/2025,21,143,142,3
R16,Q,07/07/2025,22,196,92,3
R16,Q,07/07/2025,23,168,130,3
R16,Q,07/08/2025,0,111,166,3
R16,Q,07/08/2025,1,195,155,3
R16,Q,07/08/2025,2,111,110,2
R16,Q,07/08/2025,3,133,91,2
R16,Q,07/08/2025,4,179,142,3
R16,Q,07/08/2025,5,201,159,3
R16,Q,07/08/2025,6,117,138,3
R16,Q,07/08/2025,7,846,473,4
R16,Q,07/08/2025,8,764,496,3
R16,Q,07/08/2025,9,829,458,4
R16,Q,07/08/2025,10,519,400,4
R16,Q,07/08/2025,11,500,428,3
R16,Q,07/08/2025,12,525,395,3
R16,Q,07/08/2025,13,542,427,3
R16,Q,07/08/2025,14,510,390,3
R16,Q,07/08/2025,15,517,381,3
R16,Q,07/08/2025,16,529,420,3
R16,Q,07/08/2025,17,501,823,4
R16,Q,07/08/2025,18,518,834,4
R16,Q,07/08/2025,19,505,775,3
R16,Q,07/08/2025,20,155,97,3
R16,Q,07/08/2025,21,161,88,3
R16,Q,07/08/2025,22,187,160,3
R16,Q,07/08/2025,23,205,168,3
R16,Q,07/09/2025,0,160,107,3
R16,Q,07/09/2025,1,164,140,3
R16,Q,07/09/2025,2,152,145,2
R16,Q,07/09/2025,3,198,146,5
R16,Q,07/09/2025,4,205,146,3
R16,Q,07/09/2025,5,199,110,3
R16,Q,07/09/2025,6,189,135,2
R16,Q,07/09/2025,7,788,500,3
R16,Q,07/09/2025,8,765,515,4
R16,Q,07/09/2025,9,794,515,4
R16,Q,07/09/2025,10,507,396,3
R16,Q,07/09/2025,11,468,431,3
R16,Q,07/09/2025,12,456,429,4
R16,Q,07/09/2025,13,481,405,3
R16,Q,07/09/2025,14,542,419,5
R16,Q,07/09/2025,15,546,412,3
R16,Q,07/09/2025,16,495,426,3
R16,Q,07/09/2025,17,459,763,3
R16,Q,07/09/2025,18,463,769,3
R16,Q,07/09/2025,19,478,788,3
R16,Q,07/09/2025,20,133,153,3
R16,Q,07/09/2025,21,151,143,5
R16,Q,07/09/2025,22,185,134,3
R16,Q,07/09/2025,23,145,100,4
R16,Q,07/10/2025,0,162,96,3
R16,Q,07/10/2025,1,168,137,3
R16,Q,07/10/2025,2,190,139,3
R16,Q,07/10/2025,3,151,115,3
R16,Q,07/10/2025,4,144,147,3
R16,Q,07/10/2025,5,178,114,3
R16,Q,07/10/2025,6,195,140,3
R16,Q,07/10/2025,7,835,471,4
R16,Q,07/10/2025,8,810,506,4
R16,Q,07/10/2025,9,758,514,3
R16,Q,07/10/2025,10,522,366,5
R16,Q,07/10/2025,11,482,416,3
R16,Q,07/10/2025,12,492,430,3
R16,Q,07/10/2025,13,462,438,3
R16,Q,07/10/2025,14,496,401,3
R16,Q,07/10/2025,15,546,410,4
R16,Q,07/10/2025,16,468,383,3
R16,Q,07/10/2025,17,440,761,5
R16,Q,07/10/2025,18,528,790,4
R16,Q,07/10/2025,19,508,772,3
R16,Q,07/10/2025,20,182,106,3
R16,Q,07/10/2025,21,166,96,5
R16,Q,07/10/2025,22,163,131,3
R16,Q,07/10/2025,23,170,99,3
R16,Q,07/11/2025,0,177,107,5
R16,Q,07/11/2025,1,111,145,3
R16,Q,07/11/2025,2,175,118,3
R16,Q,07/11/2025,3,176,113,3
R16,Q,07/11/2025,4,195,132,3
R16,Q,07/11/2025,5,158,162,3
R16,Q,07/11/2025,6,197,157,3
R16,Q,07/11/2025,7,847,479,3
R16,Q,07/11/2025,8,793,466,4
R16,Q,07/11/2025,9,753,511,3
R16,Q,07/11/2025,10,545,361,3
R16,Q,07/11/2025,11,485,392,3
R16,Q,07/11/2025,12,450,398,3
R16,Q,07/11/2025,13,497,435,2
R16,Q,07/11/2025,14,532,429,3
R16,Q,07/11/2025,15,546,418,3
R16,Q,07/11/2025,16,457,393,3
R16,Q,07/11/2025,17,530,780,4
R16,Q,07/11/2025,18,530,764,3
R16,Q,07/11/2025,19,490,822,4
R16,Q,07/11/2025,20,127,134,3
R16,Q,07/11/2025,21,150,113,3
R16,Q,07/11/2025,22,200,164,3
R16,Q,07/11/2025,23,141,149,3
R16,Q,07/12/2025,0,157,100,2
R16,Q,07/12/2025,1,185,115,3
R16,Q,07/12/2025,2,175,126,3
R16,Q,07/12/2025,3,118,165,3
R16,Q,07/12/2025,4,128,125,2
R16,Q,07/12/2025,5,170,158,4
R16,Q,07/12/2025,6,175,121,4
R16,Q,07/12/2025,7,840,459,3
R16,Q,07/12/2025,8,807,474,3
R16,Q,07/12/2025,9,774,456,3
R16,Q,07/12/2025,10,482,419,3
R16,Q,07/12/2025,11,539,427,3
R16,Q,07/12/2025,12,491,421,3
R16,Q,07/12/2025,13,524,420,3
R16,Q,07/12/2025,14,492,370,5
R16,Q,07/12/2025,15,468,435,3
R16,Q,07/12/2025,16,547,409,3
R16,Q,07/12/2025,17,481,838,4
R16,Q,07/12/2025,18,526,786,4
R16,Q,07/12/2025,19,484,786,3
R16,Q,07/12/2025,20,170,124,3
R16,Q,07/12/2025,21,144,167,3
R16,Q,07/12/2025,22,142,102,3
R16,Q,07/12/2025,23,144,123,3
R16,Q,07/13/2025,0,110,165,3
R16,Q,07/13/2025,1,167,119,3
R16,Q,07/13/2025,2,197,118,3
R16,Q,07/13/2025,3,133,128,4
R16,Q,07/13/2025,4,178,117,4
R16,Q,07/13/2025,5,121,120,3
R16,Q,07/13/2025,6,165,90,3
R16,Q,07/13/2025,7,780,473,3
R16,Q,07/13/2025,8,771,492,3
R16,Q,07/13/2025,9,816,503,4
R16,Q,07/13/2025,10,543,395,5
R16,Q,07/13/2025,11,498,428,3
R16,Q,07/13/2025,12,508,366,3
R16,Q,07/13/2025,13,466,375,3
R16,Q,07/13/2025,14,481,426,4
R16,Q,07/13/2025,15,480,411,3
R16,Q,07/13/2025,16,504,376,2
R16,Q,07/13/2025,17,479,791,3
R16,Q,07/13/2025,18,455,775,5
R16,Q,07/13/2025,19,484,819,5
R16,Q,07/13/2025,20,140,94,2
R16,Q,07/13/2025,21,205,163,3
R16,Q,07/13/2025,22,200,133,4
R16,Q,07/13/2025,23,190,93,3
R16,Q,07/14/2025,0,162,125,3
R16,Q,07/14/2025,1,117,167,3
R16,Q,07/14/2025,2,112,107,2
R16,Q,07/14/2025,3,146,103,2
R16,Q,07/14/2025,4,203,118,4
R16,Q,07/14/2025,5,128,109,2
R16,Q,07/14/2025,6,207,148,3
R16,Q,07/14/2025,7,808,475,3
R16,Q,07/14/2025,8,815,485,4
R16,Q,07/14/2025,9,782,492,3
R16,Q,07/14/2025,10,540,419,3
R16,Q,07/14/2025,11,470,381,3
R16,Q,07/14/2025,12,472,360,5
R16,Q,07/14/2025,13,542,406,5
R16,Q,07/14/2025,14,530,361,3
R16,Q,07/14/2025,15,489,432,4
R16,Q,07/14/2025,16,516,391,3
R16,Q,07/14/2025,17,443,789,3
R16,Q,07/14/2025,18,521,807,4
R16,Q,07/14/2025,19,433,779,3
R16,Q,07/14/2025,20,168,125,3
R16,Q,07/14/2025,21,132,117,4
R16,Q,07/14/2025,22,208,162,5
R16,Q,07/14/2025,23,209,121,3
R16,Q,07/15/2025,0,203,165,5
R16,Q,07/15/2025,1,122,146,2
R16,Q,07/15/2025,2,185,92,4
R16,Q,07/15/2025,3,144,125,3
R16,Q,07/15/2025,4,208,113,4
R16,Q,07/15/2025,5,179,91,2
R16,Q,07/15/2025,6,150,105,2
R16,Q,07/15/2025,7,815,481,3
R16,Q,07/15/2025,8,797,468,3
R16,Q,07/15/2025,9,793,450,4
R16,Q,07/15/2025,10,479,389,5
R16,Q,07/15/2025,11,529,402,3
R16,Q,07/15/2025,12,493,412,3
R16,Q,07/15/2025,13,514,378,3
R16,Q,07/15/2025,14,492,389,2
R16,Q,07/15/2025,15,496,419,4
R16,Q,07/15/2025,16,545,420,2
R16,Q,07/15/2025,17,455,770,3
R16,Q,07/15/2025,18,519,775,3
R16,Q,07/15/2025,19,520,806,4
R16,Q,07/15/2025,20,188,113,5
R16,Q,07/15/2025,21,203,144,3
R16,Q,07/15/2025,22,145,149,2
R16,Q,07/15/2025,23,117,143,3
R16,Q,07/16/2025,0,162,101,3
R16,Q,07/16/2025,1,196,148,3
R16,Q,07/16/2025,2,143,125,3
R16,Q,07/16/2025,3,152,106,5
R16,Q,07/16/2025,4,139,108,3
R16,Q,07/16/2025,5,193,99,5
R16,Q,07/16/2025,6,200,109,2
R16,Q,07/16/2025,7,819,495,4
R16,Q,07/16/2025,8,814,509,4
R16,Q,07/16/2025,9,827,496,4
R16,Q,07/16/2025,10,487,388,3
R16,Q,07/16/2025,11,493,360,5
R16,Q,07/16/2025,12,529,387,3
R16,Q,07/16/2025,13,466,440,3
R16,Q,07/16/2025,14,473,411,3
R16,Q,07/16/2025,15,516,395,3
R16,Q,07/16/2025,16,477,383,3
R16,Q,07/16/2025,17,521,777,3
R16,Q,07/16/2025,18,499,804,4
R16,Q,07/16/2025,19,518,802,4
R16,Q,07/16/2025,20,197,92,3
R16,Q,07/16/2025,21,193,155,3
R16,Q,07/16/2025,22,186,123,3
R16,Q,07/16/2025,23,144,136,3
R16,Q,07/17/2025,0,199,132,4
R16,Q,07/17/2025,1,135,141,3
R16,Q,07/17/2025,2,201,88,3
R16,Q,07/17/2025,3,177,168,3
R16,Q,07/17/2025,4,197,162,3
R16,Q,07/17/2025,5,186,151,3
R16,Q,07/17/2025,6,153,114,3
R16,Q,07/17/2025,7,774,481,3
R16,Q,07/17/2025,8,812,493,3
R16,Q,07/17/2025,9,769,499,3
R16,Q,07/17/2025,10,512,407,3
R16,Q,07/17/2025,11,517,412,5
R16,Q,07/17/2025,12,466,410,3
R16,Q,07/17/2025,13,541,390,3
R16,Q,07/17/2025,14,488,370,3
R16,Q,07/17/2025,15,491,399,3
R16,Q,07/17/2025,16,475,367,3
R16,Q,07/17/2025,17,500,835,4
R16,Q,07/17/2025,18,514,805,4
R16,Q,07/17/2025,19,432,782,3
R16,Q,07/17/2025,20,160,140,3
R16,Q,07/17/2025,21,130,129,3
R16,Q,07/17/2025,22,122,89,2
R16,Q,07/17/2025,23,125,114,2
R16,Q,07/18/2025,0,148,140,3
R16,Q,07/18/2025,1,194,137,4
R16,Q,07/18/2025,2,126,135,3
R16,Q,07/18/2025,3,198,135,5
R16,Q,07/18/2025,4,159,114,5
R16,Q,07/18/2025,5,194,130,3
R16,Q,07/18/2025,6,161,125,3
R16,Q,07/18/2025,7,751,509,3
R16,Q,07/18/2025,8,764,449,3
R16,Q,07/18/2025,9,827,477,4
R16,Q,07/18/2025,10,494,402,3
R16,Q,07/18/2025,11,461,408,3
R16,Q,07/18/2025,12,473,397,3
R16,Q,07/18/2025,13,480,406,3
R16,Q,07/18/2025,14,539,386,3
R16,Q,07/18/2025,15,492,367,3
R16,Q,07/18/2025,16,533,407,3
R16,Q,07/18/2025,17,451,773,3
R16,Q,07/18/2025,18,526,816,4
R16,Q,07/18/2025,19,519,802,4
R16,Q,07/18/2025,20,122,91,2
R16,Q,07/18/2025,21,194,143,3
R16,Q,07/18/2025,22,169,148,4
R16,Q,07/18/2025,23,131,94,2
R16,Q,07/19/2025,0,208,124,3
R16,Q,07/19/2025,1,201,105,3
R16,Q,07/19/2025,2,153,109,3
R16,Q,07/19/2025,3,178,143,3
R16,Q,07/19/2025,4,192,108,3
R16,Q,07/19/2025,5,185,151,3
R16,Q,07/19/2025,6,188,164,3
R16,Q,07/19/2025,7,761,513,3
R16,Q,07/19/2025,8,821,472,3
R16,Q,07/19/2025,9,790,486,2
R16,Q,07/19/2025,10,470,368,3
R16,Q,07/19/2025,11,470,404,3
R16,Q,07/19/2025,12,521,429,3
R16,Q,07/19/2025,13,538,389,3
R16,Q,07/19/2025,14,465,411,3
R16,Q,07/19/2025,15,504,418,3
R16,Q,07/19/2025,16,482,390,4
R16,Q,07/19/2025,17,455,765,3
R16,Q,07/19/2025,18,513,770,3
R16,Q,07/19/2025,19,506,777,3
R16,Q,07/19/2025,20,206,143,3
R16,Q,07/19/2025,21,156,105,3
R16,Q,07/19/2025,22,132,159,3
R16,Q,07/19/2025,23,152,161,3
R16,Q,07/20/2025,0,120,106,2
R16,Q,07/20/2025,1,189,99,4
R16,Q,07/20/2025,2,126,107,1
R16,Q,07/20/2025,3,135,113,5
R16,Q,07/20/2025,4,198,135,3
R16,Q,07/20/2025,5,202,138,3
R16,Q,07/20/2025,6,202,120,3
R16,Q,07/20/2025,7,779,504,3
R16,Q,07/20/2025,8,796,463,3
R16,Q,07/20/2025,9,780,453,3
R16,Q,07/20/2025,10,487,387,3
R16,Q,07/20/2025,11,522,388,3
R16,Q,07/20/2025,12,487,401,3
R16,Q,07/20/2025,13,454,440,4
R16,Q,07/20/2025,14,453,401,5
R16,Q,07/20/2025,15,464,390,3
R16,Q,07/20/2025,16,538,404,3
R16,Q,07/20/2025,17,484,791,3
R16,Q,07/20/2025,18,447,799,3
R16,Q,07/20/2025,19,514,836,5
R16,Q,07/20/2025,20,116,118,2
R16,Q,07/20/2025,21,124,138,2
R16,Q,07/20/2025,22,159,127,3
R16,Q,07/20/2025,23,178,145,3
R16,Q,07/21/2025,0,184,142,3
R16,Q,07/21/2025,1,201,105,3
R16,Q,07/21/2025,2,139,102,3
R16,Q,07/21/2025,3,168,116,2
R16,Q,07/21/2025,4,133,154,2
R16,Q,07/21/2025,5,159,146,3
R16,Q,07/21/2025,6,149,117,3
R16,Q,07/21/2025,7,835,501,4
R16,Q,07/21/2025,8,804,448,3
R16,Q,07/21/2025,9,774,494,3
R16,Q,07/21/2025,10,473,427,3
R16,Q,07/21/2025,11,525,382,3
R16,Q,07/21/2025,12,510,432,3
R16,Q,07/21/2025,13,518,391,3
R16,Q,07/21/2025,14,482,432,4
R16,Q,07/21/2025,15,452,405,3
R16,Q,07/21/2025,16,497,372,3
R16,Q,07/21/2025,17,450,802,3
R16,Q,07/21/2025,18,464,820,3
R16,Q,07/21/2025,19,494,764,3
R16,Q,07/21/2025,20,182,98,3
R16,Q,07/21/2025,21,199,100,3
R16,Q,07/21/2025,22,192,91,3
R16,Q,07/21/2025,23,120,105,2
R16,Q,07/22/2025,0,183,121,5
R16,Q,07/22/2025,1,196,96,3
R16,Q,07/22/2025,2,176,146,3
R16,Q,07/22/2025,3,153,97,3
R16,Q,07/22/2025,4,162,141,5
R16,Q,07/22/2025,5,192,147,3
R16,Q,07/22/2025,6,171,153,4
R16,Q,07/22/2025,7,820,492,4
R16,Q,07/22/2025,8,799,517,4
R16,Q,07/22/2025,9,809,503,4
R16,Q,07/22/2025,10,537,428,3
R16,Q,07/22/2025,11,508,394,3
R16,Q,07/22/2025,12,511,364,3
R16,Q,07/22/2025,13,539,378,3
R16,Q,07/22/2025,14,510,422,3
R16,Q,07/22/2025,15,508,408,5
R16,Q,07/22/2025,16,485,407,3
R16,Q,07/22/2025,17,530,805,4
R16,Q,07/22/2025,18,469,817,3
R16,Q,07/22/2025,19,460,813,5
R16,Q,07/22/2025,20,133,113,3
R16,Q,07/22/2025,21,145,101,3
R16,Q,07/22/2025,22,152,159,5
R16,Q,07/22/2025,23,128,103,2
R16,Q,07/23/2025,0,195,112,3
R16,Q,07/23/2025,1,158,144,3
R16,Q,07/23/2025,2,138,153,3
R16,Q,07/23/2025,3,117,167,3
R16,Q,07/23/2025,4,128,127,3
R16,Q,07/23/2025,5,205,144,3
R16,Q,07/23/2025,6,178,138,4
R16,Q,07/23/2025,7,808,498,4
R16,Q,07/23/2025,8,784,504,3
R16,Q,07/23/2025,9,819,447,2
R16,Q,07/23/2025,10,538,390,3
R16,Q,07/23/2025,11,463,432,4
R16,Q,07/23/2025,12,474,376,3
R16,Q,07/23/2025,13,506,363,2
R16,Q,07/23/2025,14,549,368,3
R16,Q,07/23/2025,15,461,414,3
R16,Q,07/23/2025,16,465,390,3
R16,Q,07/23/2025,17,482,765,2
R16,Q,07/23/2025,18,448,778,3
R16,Q,07/23/2025,19,441,811,3
R16,Q,07/23/2025,20,178,152,3
R16,Q,07/23/2025,21,140,145,3
R16,Q,07/23/2025,22,162,94,3
R16,Q,07/23/2025,23,196,135,2
R16,Q,07/24/2025,0,208,161,4
R16,Q,07/24/2025,1,201,119,3
R16,Q,07/24/2025,2,206,150,3
R16,Q,07/24/2025,3,143,152,2
R16,Q,07/24/2025,4,159,118,3
R16,Q,07/24/2025,5,152,137,3
R16,Q,07/24/2025,6,204,165,5
R16,Q,07/24/2025,7,818,481,3
R16,Q,07/24/2025,8,788,456,3
R16,Q,07/24/2025,9,759,508,3
R16,Q,07/24/2025,10,545,439,3
R16,Q,07/24/2025,11,534,386,3
R16,Q,07/24/2025,12,456,393,3
R16,Q,07/24/2025,13,525,406,2
R16,Q,07/24/2025,14,537,440,3
R16,Q,07/24/2025,15,527,418,3
R16,Q,07/24/2025,16,535,375,3
R16,Q,07/24/2025,17,456,760,3
